Timestamp1,time (s),True East Velocity (m/s),True North Velocity (m/s),Up Velocity (m/s),X1 (m),Y1 (m),Z1 (m),Timestamp2,Latitude,Longitude,Altitude,X2 (m),Y2 (m),Z2 (m)
2024-05-28 14:14:13,1.0,0.0,0.0,0.0,-5.299999999999998,47.60000000000001,7.699999999999998,14.802593883333333,41.314953333333335,-105.58183833333334,2229.6,5.738100006782138,13.536912269066283,-6.900000000000091
2024-05-28 14:14:14,1.0,0.0,0.0,0.0,-5.299999999999998,47.60000000000001,7.699999999999998,14.819201916666666,41.31494333333333,-105.58183833333334,2229.6,4.627500000613722,13.536912269066283,-6.900000000000091
2024-05-28 14:14:15,1.0,0.0,0.0,0.0,-5.299999999999998,47.60000000000001,7.699999999999998,14.836090866666666,41.314933333333336,-105.58183666666666,2229.7,3.5168999986241953,13.397356471643846,-7.0
2024-05-28 14:14:16,1.0,0.0,0.0,0.0,-5.299999999999998,47.60000000000001,7.699999999999998,14.853181283333333,41.314933333333336,-105.58183833333334,2229.7,3.5168999986241953,13.536912269066283,-7.0
2024-05-28 14:14:17,1.0,0.0,0.0,0.0,-5.299999999999998,47.60000000000001,7.699999999999998,14.869039833333334,41.314933333333336,-105.58183833333334,2229.7,3.5168999986241953,13.536912269066283,-7.0
2024-05-28 14:14:18,1.0,0.0,0.0,0.0,-5.299999999999998,47.60000000000001,7.699999999999998,14.88562735,41.314931666666666,-105.58184,2229.7,3.331799997530461,13.676468065298812,-7.0
2024-05-28 14:14:19,1.0,0.0,0.0,0.0,-5.299999999999998,47.60000000000001,7.699999999999998,14.902561350000001,41.314931666666666,-105.58184,2229.7,3.331799997530461,13.676468065298812,-7.0
2024-05-28 14:14:20,1.0,0.0,0.0,0.0,-5.299999999999998,47.60000000000001,7.699999999999998,14.919231266666666,41.31493,-105.58183833333334,2229.7,3.1466999968102147,13.536912269066283,-7.0
2024-05-28 14:14:21,1.0,0.0,0.0,0.0,-5.299999999999998,47.60000000000001,7.699999999999998,14.936179483333332,41.31493,-105.58183666666666,2229.7,3.1466999968102147,13.397356471643846,-7.0
2024-05-28 14:14:22,1.0,0.0,0.0,0.0,-5.299999999999998,47.60000000000001,7.699999999999998,14.9522987,41.314928333333334,-105.58183666666666,2229.7,2.9615999975183263,13.397356471643846,-7.0
2024-05-28 14:14:23,1.0,0.0,0.0,0.0,-5.299999999999998,47.60000000000001,7.699999999999998,14.969331783333333,41.314928333333334,-105.58183333333334,2229.7,2.9615999975183263,13.118244879178798,-7.0
2024-05-28 14:14:24,1.0,0.0,0.0,0.0,-5.299999999999998,47.60000000000001,7.699999999999998,14.985677883333333,41.314928333333334,-105.58183333333334,2229.7,2.9615999975183263,13.118244879178798,-7.0
2024-05-28 14:14:25,1.0,0.0,0.0,0.0,-5.299999999999998,47.60000000000001,7.699999999999998,15.002310099999999,41.31493,-105.58183333333334,2229.7,3.1466999968102147,13.118244879178798,-7.0
2024-05-28 14:14:26,1.0,0.0,0.0,0.0,-5.299999999999998,47.60000000000001,7.699999999999998,15.019384516666666,41.31495,-105.581835,2230.0,5.367900005596296,13.257800675411321,-7.300000000000182
2024-05-28 14:14:27,1.0,0.1,0.5,0.0,-5.199999999999998,48.10000000000001,7.699999999999998,15.036003266666667,41.314975,-105.58183666666666,2230.2,8.144400022949284,13.397356471643846,-7.5
2024-05-28 14:14:28,1.0,0.0,0.0,0.0,-5.199999999999998,48.10000000000001,7.699999999999998,15.05232125,41.314975,-105.58183666666666,2230.3,8.144400022949284,13.397356471643846,-7.600000000000364
2024-05-28 14:14:29,1.0,0.0,0.0,0.0,-5.199999999999998,48.10000000000001,7.699999999999998,15.069315783333334,41.31497666666667,-105.58183666666666,2230.3,8.329500025215376,13.397356471643846,-7.600000000000364
2024-05-28 14:14:30,1.0,0.0,0.0,0.0,-5.199999999999998,48.10000000000001,7.699999999999998,15.085894616666668,41.314978333333336,-105.58184,2230.3,8.514600026440414,13.676468065298812,-7.600000000000364
2024-05-28 14:14:31,1.0,0.0,0.0,0.0,-5.199999999999998,48.10000000000001,7.699999999999998,15.102721233333334,41.31498,-105.58184333333334,2230.2,8.699700028034801,13.955579658953772,-7.5
2024-05-28 14:14:32,1.0,0.0,0.0,0.0,-5.199999999999998,48.10000000000001,7.699999999999998,15.119014266666666,41.31498,-105.581845,2230.2,8.699700028034801,14.095135455186286,-7.5
2024-05-28 14:14:33,1.0,0.0,0.0,0.0,-5.199999999999998,48.10000000000001,7.699999999999998,15.135903333333333,41.31498333333333,-105.58184333333334,2230.2,9.069900032693376,13.955579658953772,-7.5
2024-05-28 14:14:34,1.0,0.0,0.0,0.0,-5.199999999999998,48.10000000000001,7.699999999999998,15.152558883333334,41.31498833333333,-105.58184333333334,2230.2,9.625200039461415,13.955579658953772,-7.5
